      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.77    2051   5.677   2.380   4.968    13.025
  -121.11    38.77    2052   5.717   2.243   4.974    12.934
  -121.11    38.77    2053   5.678   2.115   4.986    12.778
  -121.11    38.77    2054   5.384   2.260   4.978    12.622
  -121.11    38.77    2055   5.527   2.145   4.962    12.634
  -121.11    38.77    2056   5.723   1.989   4.935    12.648
  -121.11    38.77    2057   6.014   1.878   4.915    12.807
  -121.11    38.77    2058   5.997   1.796   4.894    12.687
  -121.11    38.77    2059   6.195   1.674   4.884    12.753
  -121.11    38.77    2060   6.055   1.640   4.869    12.564
  -121.11    38.77    2061   6.202   1.622   4.854    12.678
  -121.11    38.77    2062   6.018   1.794   4.824    12.636
  -121.11    38.77    2063   6.177   1.787   4.811    12.774
  -121.11    38.77    2064   6.390   1.686   4.792    12.868
  -121.11    38.77    2065   6.441   1.746   4.785    12.972
  -121.11    38.77    2066   6.601   1.591   4.779    12.970
  -121.11    38.77    2067   6.502   1.580   4.775    12.857
  -121.11    38.77    2068   6.541   1.538   4.757    12.836
  -121.11    38.77    2069   6.631   1.509   4.739    12.878
  -121.11    38.77    2070   6.765   1.428   4.719    12.913
  -121.11    38.77    2071   6.617   1.486   4.716    12.820
  -121.11    38.77    2072   6.531   1.408   4.703    12.641
  -121.11    38.77    2073   6.590   1.456   4.680    12.725
