      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.81    2082   6.118   2.230   7.132    15.480
  -121.11    38.81    2083   6.029   2.317   7.108    15.454
  -121.11    38.81    2084   6.107   2.127   7.090    15.323
  -121.11    38.81    2085   6.244   2.009   7.057    15.311
  -121.11    38.81    2086   6.327   1.958   7.030    15.315
  -121.11    38.81    2087   6.654   1.851   7.003    15.507
  -121.11    38.81    2088   6.739   1.831   6.979    15.549
  -121.11    38.81    2089   6.878   1.761   6.958    15.597
  -121.11    38.81    2090   6.857   1.670   6.933    15.460
  -121.11    38.81    2091   7.083   1.565   6.915    15.564
  -121.11    38.81    2092   7.136   1.554   6.884    15.575
  -121.11    38.81    2093   7.165   1.510   6.857    15.531
  -121.11    38.81    2094   7.224   1.495   6.840    15.559
  -121.11    38.81    2095   7.357   1.415   6.818    15.590
  -121.11    38.81    2096   7.265   1.568   6.791    15.624
  -121.11    38.81    2097   7.468   1.537   6.772    15.777
  -121.11    38.81    2098   7.549   1.417   6.748    15.714
  -121.11    38.81    2099   7.672   1.423   6.726    15.821
  -121.11    38.77    1950   4.902   1.544   5.126    11.571
  -121.11    38.77    1951   4.384   1.870   5.120    11.373
  -121.11    38.77    1952   4.624   1.819   5.102    11.544
  -121.11    38.77    1953   4.085   2.543   5.075    11.704
  -121.11    38.77    1954   3.541   2.931   5.111    11.584
  -121.11    38.77    1955   3.178   3.377   5.109    11.664
  -121.11    38.77    1956   3.184   3.372   5.107    11.663
  -121.11    38.77    1957   3.350   3.151   5.148    11.648
  -121.11    38.77    1958   3.542   3.014   5.164    11.719
  -121.11    38.77    1959   3.640   2.888   5.179    11.707
  -121.11    38.77    1960   3.776   2.769   5.189    11.734
  -121.11    38.77    1961   3.658   2.643   5.203    11.504
  -121.11    38.77    1962   3.857   2.554   5.199    11.610
  -121.11    38.77    1963   4.025   2.529   5.197    11.752
  -121.11    38.77    1964   3.948   2.478   5.197    11.623
  -121.11    38.77    1965   3.949   2.330   5.204    11.483
  -121.11    38.77    1966   4.039   2.198   5.191    11.428
  -121.11    38.77    1967   4.099   2.189   5.182    11.470
  -121.11    38.77    1968   4.151   2.187   5.178    11.517
  -121.11    38.77    1969   4.241   2.130   5.170    11.541
  -121.11    38.77    1970   3.835   2.474   5.171    11.480
  -121.11    38.77    1971   3.764   2.453   5.163    11.380
  -121.11    38.77    1972   3.618   2.361   5.165    11.143
  -121.11    38.77    1973   3.809   2.233   5.157    11.200
  -121.11    38.77    1974   3.802   2.235   5.150    11.187
  -121.11    38.77    1975   3.996   2.158   5.145    11.300
  -121.11    38.77    1976   4.032   2.117   5.139    11.288
  -121.11    38.77    1977   4.158   2.019   5.130    11.307
  -121.11    38.77    1978   4.389   1.924   5.114    11.427
  -121.11    38.77    1979   4.521   1.871   5.106    11.497
  -121.11    38.77    1980   4.581   1.862   5.097    11.540
  -121.11    38.77    1981   4.760   1.832   5.095    11.686
  -121.11    38.77    1982   4.571   1.779   5.092    11.443
  -121.11    38.77    1983   4.708   1.701   5.089    11.498
  -121.11    38.77    1984   4.867   1.645   5.076    11.588
  -121.11    38.77    1985   5.041   1.653   5.061    11.755
  -121.11    38.77    1986   4.936   1.626   5.044    11.606
  -121.11    38.77    1987   5.004   1.538   5.037    11.579
  -121.11    38.77    1988   5.069   1.536   5.023    11.628
  -121.11    38.77    1989   5.362   1.510   5.009    11.882
  -121.11    38.77    1990   5.423   1.478   5.002    11.903
  -121.11    38.77    1991   5.490   1.469   4.989    11.948
  -121.11    38.77    1992   5.766   1.411   4.979    12.156
  -121.11    38.77    1993   5.741   1.432   4.972    12.145
  -121.11    38.77    1994   5.796   1.438   4.964    12.199
  -121.11    38.77    1995   5.982   1.400   4.950    12.332
  -121.11    38.77    1996   6.092   1.513   4.946    12.551
  -121.11    38.77    1997   6.088   1.471   4.935    12.494
  -121.11    38.77    1998   6.200   1.425   4.924    12.549
  -121.11    38.77    1999   6.298   1.410   4.919    12.626
  -121.11    38.77    2000   6.316   1.445   4.910    12.671
  -121.11    38.77    2001   6.379   1.404   4.907    12.690
  -121.11    38.77    2002   6.190   1.429   4.897    12.516
  -121.11    38.77    2003   5.544   1.825   4.893    12.263
  -121.11    38.77    2004   5.758   1.741   4.889    12.388
  -121.11    38.77    2005   5.827   1.771   4.875    12.473
  -121.11    38.77    2006   5.413   2.309   4.869    12.592
  -121.11    38.77    2007   2.469   4.788   4.888    12.145
  -121.11    38.77    2008   2.838   4.422   4.926    12.187
  -121.11    38.77    2009   2.911   4.406   4.944    12.261
  -121.11    38.77    2010   2.988   4.149   5.011    12.148
  -121.11    38.77    2011   3.332   3.844   5.060    12.235
  -121.11    38.77    2012   3.515   3.691   5.084    12.290
  -121.11    38.77    2013   3.846   3.411   5.121    12.377
  -121.11    38.77    2014   4.069   3.243   5.132    12.444
  -121.11    38.77    2015   4.344   3.091   5.145    12.580
  -121.11    38.77    2016   4.247   3.043   5.153    12.444
  -121.11    38.77    2017   4.307   2.865   5.159    12.330
  -121.11    38.77    2018   4.556   2.840   5.157    12.553
  -121.11    38.77    2019   4.436   2.754   5.162    12.352
  -121.11    38.77    2020   4.218   2.677   5.159    12.053
  -121.11    38.77    2021   4.560   2.467   5.159    12.187
  -121.11    38.77    2022   4.422   2.375   5.143    11.939
  -121.11    38.77    2023   4.561   2.225   5.129    11.915
  -121.11    38.77    2024   4.901   2.113   5.108    12.123
  -121.11    38.77    2025   4.225   2.922   5.081    12.229
  -121.11    38.77    2026   4.041   2.803   5.086    11.929
  -121.11    38.77    2027   4.357   2.650   5.080    12.087
  -121.11    38.77    2028   3.136   3.745   5.071    11.951
  -121.11    38.77    2029   3.283   3.417   5.102    11.802
  -121.11    38.77    2030   3.832   3.214   5.103    12.149
