      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.73    2061   3.902   2.326   4.377    10.605
  -121.11    38.73    2062   4.170   2.273   4.383    10.826
  -121.11    38.73    2063   3.999   2.148   4.388    10.534
  -121.11    38.73    2064   3.873   2.021   4.391    10.284
  -121.11    38.73    2065   4.037   1.922   4.391    10.351
  -121.11    38.73    2066   4.246   1.889   4.371    10.506
  -121.11    38.73    2067   3.881   2.110   4.361    10.351
  -121.11    38.73    2068   3.994   2.009   4.350    10.352
  -121.11    38.73    2069   4.186   1.894   4.339    10.419
  -121.11    38.73    2070   4.357   1.856   4.320    10.533
  -121.11    38.73    2071   4.376   1.830   4.308    10.514
  -121.11    38.73    2072   4.428   1.730   4.302    10.460
  -121.11    38.73    2073   4.082   1.904   4.287    10.273
  -121.11    38.73    2074   4.270   1.812   4.280    10.362
  -121.11    38.73    2075   4.545   1.726   4.264    10.535
  -121.11    38.73    2076   4.537   1.648   4.247    10.432
  -121.11    38.73    2077   4.558   1.553   4.237    10.348
  -121.11    38.73    2078   4.736   1.456   4.226    10.418
  -121.11    38.73    2079   4.721   1.509   4.210    10.440
  -121.11    38.73    2080   4.676   1.465   4.198    10.338
  -121.11    38.73    2081   4.975   1.392   4.186    10.553
  -121.11    38.73    2082   4.972   1.412   4.167    10.551
