      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
  -121.11    38.77    2017   0.036   0.015  -0.037  -0.089  -0.123  -0.075  -0.048  -0.036   0.037   0.013   0.019   0.007
  -121.11    38.77    2018   0.046  -0.004  -0.033  -0.088  -0.113  -0.078  -0.005   0.051   0.093   0.062   0.023   0.021
  -121.11    38.77    2019   0.047   0.013  -0.028  -0.071  -0.101  -0.073  -0.015   0.008   0.018   0.053   0.019   0.019
  -121.11    38.77    2020   0.044  -0.003  -0.050  -0.102  -0.091  -0.067   0.047   0.155   0.114   0.076   0.016   0.014
  -121.11    38.77    2021   0.058   0.018  -0.049  -0.086  -0.076  -0.042   0.112   0.125   0.081   0.041   0.025   0.011
  -121.11    38.73    1979   0.019   0.005  -0.020  -0.033  -0.041  -0.027   0.003   0.058   0.068   0.012   0.003   0.003
  -121.11    38.73    1980   0.013  -0.004  -0.041  -0.054  -0.079  -0.065  -0.019  -0.016   0.025   0.002  -0.010  -0.006
  -121.11    38.73    1981   0.013  -0.006  -0.040  -0.066  -0.079  -0.006   0.092   0.082   0.032  -0.009   0.011   0.012
  -121.11    38.73    1982   0.015  -0.003  -0.031  -0.066  -0.083  -0.071  -0.035  -0.007  -0.019  -0.001  -0.000   0.002
  -121.11    38.73    1983   0.010  -0.003  -0.034  -0.077  -0.096  -0.084  -0.061  -0.015  -0.009  -0.005   0.003   0.005
  -121.11    38.73    1984   0.012  -0.008  -0.037  -0.065  -0.086  -0.067   0.125   0.139   0.115  -0.004  -0.001  -0.004
  -121.11    38.73    1985   0.016  -0.003  -0.032  -0.049  -0.072   0.031   0.137   0.102   0.007  -0.009   0.001  -0.004
  -121.11    38.73    1986   0.031   0.014  -0.009  -0.034  -0.053  -0.033   0.032   0.097  -0.003  -0.001   0.001   0.002
  -121.11    38.73    1987   0.018   0.001  -0.020  -0.030  -0.036   0.069   0.088   0.089   0.079   0.016   0.004   0.002
  -121.11    38.73    1988   0.017   0.002  -0.027  -0.045  -0.065  -0.027   0.100   0.083   0.066   0.057   0.021   0.014
  -121.11    38.73    1989   0.021   0.009  -0.003  -0.017  -0.050  -0.035   0.021   0.043  -0.016  -0.003   0.001  -0.002
  -121.11    38.73    1990   0.017  -0.005  -0.026  -0.038  -0.058  -0.060   0.044   0.067   0.055   0.004  -0.003   0.006
  -121.11    38.73    1991   0.017   0.008  -0.024  -0.063  -0.083  -0.051   0.063   0.039   0.062   0.007  -0.001   0.001
  -121.11    38.73    1992   0.024   0.016  -0.003  -0.022  -0.034  -0.023   0.083   0.087   0.069   0.017   0.006   0.008
  -121.11    38.73    1993   0.018   0.004  -0.007  -0.032  -0.045  -0.038   0.014   0.069   0.061   0.009   0.002   0.005
  -121.11    38.73    1994   0.014  -0.006  -0.034  -0.059  -0.079  -0.036   0.071   0.065   0.053   0.055   0.002   0.007
  -121.11    38.73    1995   0.030   0.004  -0.021  -0.049  -0.066  -0.061  -0.042   0.066   0.077   0.058   0.022   0.014
  -121.11    38.73    1996   0.027   0.007  -0.029  -0.050  -0.070  -0.070  -0.008   0.092   0.069  -0.009   0.008   0.011
  -121.11    38.73    1997   0.021  -0.006  -0.035  -0.060  -0.075  -0.028   0.086   0.054   0.059  -0.009   0.002  -0.004
  -121.11    38.73    1998   0.023   0.002  -0.036  -0.062  -0.082  -0.084  -0.055  -0.020  -0.001  -0.019  -0.001  -0.007
  -121.11    38.73    1999   0.015  -0.005  -0.040  -0.075  -0.116  -0.040   0.079   0.086   0.105   0.014  -0.007  -0.011
