      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.15    38.73    2026   3.907   2.259   7.679    13.845
  -121.15    38.73    2027   3.613   2.277   7.652    13.542
  -121.15    38.73    2028   3.822   2.159   7.635    13.615
  -121.15    38.73    2029   4.010   2.130   7.609    13.749
  -121.15    38.73    2030   4.226   2.087   7.582    13.894
  -121.15    38.73    2031   4.421   2.051   7.556    14.028
  -121.15    38.73    2032   4.380   2.018   7.545    13.942
  -121.15    38.73    2033   4.213   1.966   7.528    13.707
  -121.15    38.73    2034   4.635   1.855   7.503    13.993
  -121.15    38.73    2035   4.441   2.200   7.485    14.126
  -121.15    38.73    2036   4.704   2.131   7.455    14.289
  -121.15    38.73    2037   3.579   3.279   7.438    14.296
  -121.15    38.73    2038   3.653   3.171   7.445    14.269
  -121.15    38.73    2039   3.650   3.173   7.444    14.267
  -121.15    38.73    2040   3.914   2.847   7.466    14.226
  -121.15    38.73    2041   4.232   2.745   7.451    14.428
  -121.15    38.73    2042   4.378   2.862   7.441    14.680
  -121.15    38.73    2043   4.557   2.749   7.463    14.768
  -121.15    38.73    2044   4.678   2.755   7.467    14.900
  -121.15    38.73    2045   4.707   2.663   7.481    14.851
  -121.15    38.73    2046   4.323   2.821   7.485    14.629
  -121.15    38.73    2047   4.337   2.787   7.489    14.613
  -121.15    38.73    2048   2.719   4.374   7.479    14.572
  -121.15    38.73    2049   2.928   4.040   7.494    14.462
  -121.15    38.73    2050   3.244   3.884   7.484    14.612
  -121.15    38.73    2051   3.393   3.890   7.480    14.763
  -121.15    38.73    2052   3.569   3.705   7.511    14.785
  -121.15    38.73    2053   3.613   3.598   7.535    14.746
  -121.15    38.73    2054   3.483   3.465   7.546    14.493
  -121.15    38.73    2055   3.688   3.270   7.548    14.506
  -121.15    38.73    2056   3.935   3.285   7.534    14.754
  -121.15    38.73    2057   4.168   3.312   7.533    15.012
  -121.15    38.73    2058   4.121   3.189   7.535    14.845
  -121.15    38.73    2059   4.168   3.159   7.543    14.869
  -121.15    38.73    2060   3.940   3.002   7.548    14.490
  -121.15    38.73    2061   4.060   2.871   7.539    14.470
  -121.15    38.73    2062   4.518   2.752   7.512    14.783
  -121.15    38.73    2063   4.466   2.883   7.505    14.855
  -121.15    38.73    2064   4.508   2.759   7.487    14.754
  -121.15    38.73    2065   4.678   2.671   7.488    14.838
  -121.15    38.73    2066   4.761   2.758   7.477    14.996
  -121.15    38.73    2067   4.505   2.679   7.479    14.663
  -121.15    38.73    2068   4.731   2.577   7.460    14.769
  -121.15    38.73    2069   4.916   2.467   7.443    14.827
  -121.15    38.73    2070   5.104   2.404   7.424    14.932
  -121.15    38.73    2071   4.929   2.428   7.424    14.782
  -121.15    38.73    2072   4.967   2.288   7.407    14.663
  -121.15    38.73    2073   5.291   2.243   7.363    14.897
  -121.15    38.73    2074   5.341   2.392   7.341    15.074
  -121.15    38.73    2075   5.550   2.257   7.340    15.148
  -121.15    38.73    2076   5.503   2.356   7.327    15.185
  -121.15    38.73    2077   5.468   2.205   7.330    15.004
  -121.15    38.73    2078   5.604   2.140   7.307    15.050
  -121.15    38.73    2079   5.931   2.080   7.265    15.277
  -121.15    38.73    2080   6.068   2.135   7.236    15.440
  -121.15    38.73    2081   6.038   2.378   7.218    15.634
  -121.15    38.73    2082   6.160   2.289   7.226    15.674
  -121.15    38.73    2083   5.967   2.210   7.231    15.408
  -121.15    38.73    2084   5.987   2.118   7.220    15.325
  -121.15    38.73    2085   6.356   2.032   7.183    15.571
  -121.15    38.73    2086   6.400   2.106   7.156    15.662
  -121.15    38.73    2087   6.460   1.996   7.140    15.596
  -121.15    38.73    2088   6.570   1.950   7.113    15.633
  -121.15    38.73    2089   5.460   3.114   7.090    15.664
  -121.15    38.73    2090   5.349   2.836   7.117    15.302
  -121.15    38.73    2091   5.713   2.512   7.105    15.329
  -121.15    38.73    2092   5.892   2.630   7.075    15.597
  -121.15    38.73    2093   5.957   2.819   7.078    15.854
  -121.15    38.73    2094   6.189   2.678   7.088    15.956
  -121.15    38.73    2095   6.459   2.574   7.109    16.142
  -121.15    38.73    2096   6.482   2.563   7.111    16.156
  -121.15    38.73    2097   6.587   2.428   7.117    16.132
  -121.15    38.73    2098   6.526   2.356   7.102    15.985
  -121.15    38.73    2099   6.506   2.225   7.083    15.814
  -121.11    38.85    1950   3.863   3.868   8.488    16.220
  -121.11    38.85    1951   4.023   3.821   8.464    16.308
  -121.11    38.85    1952   4.149   3.689   8.470    16.307
  -121.11    38.85    1953   4.387   3.574   8.469    16.431
  -121.11    38.85    1954   4.504   3.559   8.468    16.531
  -121.11    38.85    1955   4.519   3.458   8.477    16.454
  -121.11    38.85    1956   3.763   4.021   8.475    16.260
  -121.11    38.85    1957   3.620   4.077   8.481    16.178
  -121.11    38.85    1958   3.195   4.420   8.504    16.118
  -121.11    38.85    1959   3.291   4.157   8.522    15.970
  -121.11    38.85    1960   3.475   4.056   8.521    16.052
  -121.11    38.85    1961   3.504   3.963   8.533    16.001
  -121.11    38.85    1962   3.756   3.806   8.558    16.120
  -121.11    38.85    1963   3.960   3.726   8.562    16.248
  -121.11    38.85    1964   3.679   3.719   8.585    15.983
  -121.11    38.85    1965   3.644   3.551   8.592    15.787
  -121.11    38.85    1966   3.877   3.406   8.582    15.865
  -121.11    38.85    1967   3.900   3.368   8.573    15.840
  -121.11    38.85    1968   3.902   3.344   8.582    15.828
  -121.11    38.85    1969   4.056   3.306   8.570    15.933
  -121.11    38.85    1970   4.193   3.243   8.569    16.005
  -121.11    38.85    1971   3.841   3.624   8.565    16.030
  -121.11    38.85    1972   3.503   3.837   8.575    15.915
  -121.11    38.85    1973   3.839   3.711   8.574    16.124
  -121.11    38.85    1974   3.910   3.646   8.565    16.121
  -121.11    38.85    1975   3.459   4.000   8.582    16.041
  -121.11    38.85    1976   3.527   3.900   8.577    16.003
  -121.11    38.85    1977   3.889   3.780   8.574    16.243
  -121.11    38.85    1978   3.935   3.788   8.573    16.296
  -121.11    38.85    1979   3.356   4.298   8.595    16.249
  -121.11    38.85    1980   3.374   4.073   8.607    16.054
  -121.11    38.85    1981   3.766   3.894   8.608    16.268
  -121.11    38.85    1982   3.945   3.895   8.599    16.439
  -121.11    38.85    1983   3.869   3.874   8.620    16.362
  -121.11    38.85    1984   3.895   3.802   8.620    16.317
  -121.11    38.85    1985   4.130   3.699   8.623    16.452
  -121.11    38.85    1986   4.274   3.632   8.615    16.521
  -121.11    38.85    1987   4.410   3.548   8.615    16.572
  -121.11    38.85    1988   4.404   3.507   8.619    16.529
  -121.11    38.85    1989   4.450   3.407   8.625    16.482
  -121.11    38.85    1990   4.517   3.295   8.622    16.434
  -121.11    38.85    1991   4.677   3.289   8.608    16.574
  -121.11    38.85    1992   4.789   3.347   8.596    16.732
  -121.11    38.85    1993   4.865   3.492   8.584    16.941
  -121.11    38.85    1994   4.820   3.347   8.586    16.753
  -121.11    38.85    1995   4.831   3.189   8.577    16.596
  -121.11    38.85    1996   4.911   3.056   8.560    16.527
