      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.81    2075   4.524   0.937   3.329     8.790
  -121.11    38.81    2076   4.544   0.883   3.316     8.743
  -121.11    38.81    2077   4.564   0.901   3.308     8.772
  -121.11    38.81    2078   4.664   0.846   3.296     8.806
  -121.11    38.81    2079   4.608   0.893   3.290     8.791
  -121.11    38.81    2080   3.695   1.777   3.284     8.757
  -121.11    38.81    2081   3.732   1.613   3.296     8.641
  -121.11    38.81    2082   3.880   1.464   3.297     8.641
  -121.11    38.81    2083   3.828   1.525   3.293     8.646
  -121.11    38.81    2084   3.937   1.396   3.300     8.634
  -121.11    38.81    2085   3.996   1.330   3.305     8.631
  -121.11    38.81    2086   3.953   1.294   3.308     8.555
  -121.11    38.81    2087   3.930   1.264   3.306     8.499
  -121.11    38.81    2088   3.893   1.220   3.301     8.414
  -121.11    38.81    2089   3.806   1.214   3.293     8.314
  -121.11    38.81    2090   3.775   1.248   3.286     8.309
  -121.11    38.81    2091   3.798   1.155   3.279     8.232
  -121.11    38.81    2092   3.838   1.069   3.273     8.180
  -121.11    38.81    2093   3.813   1.089   3.268     8.170
  -121.11    38.81    2094   3.717   1.088   3.259     8.065
  -121.11    38.81    2095   3.757   1.053   3.253     8.063
  -121.11    38.81    2096   3.825   0.994   3.245     8.064
  -121.11    38.81    2097   3.656   1.128   3.237     8.021
  -121.11    38.81    2098   2.810   1.926   3.228     7.964
  -121.11    38.81    2099   2.853   1.735   3.244     7.832
  -121.11    38.77    1950   2.155   0.822   2.619     5.597
  -121.11    38.77    1951   2.232   0.795   2.614     5.640
  -121.11    38.77    1952   2.218   0.822   2.606     5.646
  -121.11    38.77    1953   2.262   0.871   2.604     5.738
  -121.11    38.77    1954   2.352   0.861   2.601     5.814
  -121.11    38.77    1955   1.895   1.282   2.601     5.778
  -121.11    38.77    1956   1.908   1.203   2.609     5.719
  -121.11    38.77    1957   2.011   1.124   2.602     5.737
  -121.11    38.77    1958   2.095   1.127   2.595     5.817
  -121.11    38.77    1959   2.129   1.084   2.601     5.814
  -121.11    38.77    1960   2.185   1.102   2.601     5.888
  -121.11    38.77    1961   2.152   1.065   2.600     5.818
  -121.11    38.77    1962   2.215   1.013   2.603     5.831
  -121.11    38.77    1963   2.290   0.987   2.603     5.881
  -121.11    38.77    1964   2.202   0.980   2.606     5.789
  -121.11    38.77    1965   2.108   0.989   2.604     5.701
  -121.11    38.77    1966   2.210   0.928   2.601     5.740
  -121.11    38.77    1967   2.203   0.945   2.594     5.742
  -121.11    38.77    1968   2.224   0.927   2.593     5.744
  -121.11    38.77    1969   2.324   0.887   2.591     5.802
  -121.11    38.77    1970   2.364   0.883   2.587     5.834
  -121.11    38.77    1971   2.426   0.836   2.583     5.845
  -121.11    38.77    1972   2.450   0.840   2.578     5.868
  -121.11    38.77    1973   2.619   0.822   2.570     6.011
  -121.11    38.77    1974   2.399   1.112   2.565     6.076
  -121.11    38.77    1975   2.363   1.020   2.579     5.963
