      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.11    38.81    2093   0.147   0.037   0.049   0.001   0.071   0.157   2.833   3.296
  -121.11    38.81    2094   0.153   0.037   0.045   0.001   0.068   0.147   2.708   3.159
  -121.11    38.81    2095   0.155   0.032   0.045   0.001   0.067   0.141   2.590   3.031
  -121.11    38.81    2096   0.155   0.057   0.062   0.001   0.069   0.134   2.485   2.963
  -121.11    38.81    2097   0.153   0.036   0.142   0.002   0.071   0.151   2.411   2.966
  -121.11    38.81    2098   0.188   0.523   0.707   0.001   0.068   0.140   2.397   4.024
  -121.11    38.81    2099   0.112   0.046   0.032   0.001   0.077   0.543   2.946   3.756
  -121.11    38.81    2100   0.126   0.067   0.126   0.001   0.066   0.427   2.793   3.607
  -121.11    38.77    1950   0.097   0.008   0.017   0.002   0.062   0.042   1.224   1.452
  -121.11    38.77    1951   0.110   0.004   0.004   0.002   0.059   0.041   1.184   1.405
  -121.11    38.77    1952   0.141   0.016   0.024   0.003   0.061   0.036   1.136   1.416
  -121.11    38.77    1953   0.124   0.011   0.036   0.004   0.067   0.043   1.110   1.393
  -121.11    38.77    1954   0.109   0.002   0.007   0.002   0.067   0.043   1.090   1.320
  -121.11    38.77    1955   0.130   0.004   0.014   0.002   0.064   0.036   1.046   1.297
  -121.11    38.77    1956   0.104   0.005   0.097   0.003   0.067   0.032   1.012   1.321
  -121.11    38.77    1957   0.111   0.012   0.178   0.002   0.064   0.030   1.059   1.456
  -121.11    38.77    1958   0.137   0.013   0.034   0.002   0.063   0.033   1.182   1.465
  -121.11    38.77    1959   0.142   0.016   0.063   0.003   0.068   0.038   1.163   1.492
  -121.11    38.77    1960   0.135   0.002   0.003   0.003   0.071   0.044   1.171   1.430
  -121.11    38.77    1961   0.132   0.000   0.000   0.004   0.075   0.038   1.124   1.373
  -121.11    38.77    1962   0.129   0.007   0.024   0.002   0.074   0.030   1.070   1.335
  -121.11    38.77    1963   0.105   0.009   0.141   0.003   0.073   0.029   1.044   1.405
  -121.11    38.77    1964   0.133   0.008   0.019   0.002   0.068   0.031   1.135   1.397
  -121.11    38.77    1965   0.124   0.000   0.000   0.003   0.070   0.032   1.101   1.330
  -121.11    38.77    1966   0.124   0.027   0.117   0.003   0.070   0.025   1.050   1.416
  -121.11    38.77    1967   0.129   0.005   0.010   0.002   0.069   0.043   1.114   1.373
  -121.11    38.77    1968   0.152   0.188   0.728   0.003   0.071   0.039   1.074   2.254
  -121.11    38.77    1969   0.107   0.006   0.021   0.003   0.077   0.193   1.731   2.138
  -121.11    38.77    1970   0.132   0.309   0.822   0.002   0.071   0.151   1.661   3.148
  -121.11    38.77    1971   0.146   0.005   0.010   0.002   0.072   0.384   2.380   3.000
