      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.11    38.85    2033   0.064   0.005   0.011   0.001   0.033   0.043   0.706   0.863
  -121.11    38.85    2034   0.058   0.004   0.010   0.000   0.030   0.035   0.673   0.809
  -121.11    38.85    2035   0.070   0.013   0.052   0.001   0.028   0.029   0.644   0.836
  -121.11    38.85    2036   0.067   0.016   0.035   0.000   0.027   0.032   0.652   0.830
  -121.11    38.85    2037   0.086   0.191   0.243   0.001   0.028   0.037   0.649   1.234
  -121.11    38.85    2038   0.055   0.005   0.011   0.001   0.032   0.187   0.846   1.135
  -121.11    38.85    2039   0.055   0.000   0.000   0.000   0.028   0.137   0.803   1.023
  -121.11    38.85    2040   0.087   0.000   0.000   0.000   0.026   0.104   0.757   0.974
  -121.11    38.85    2041   0.089   0.006   0.011   0.001   0.033   0.080   0.715   0.934
  -121.11    38.85    2042   0.094   0.034   0.108   0.001   0.037   0.065   0.685   1.025
  -121.11    38.85    2043   0.087   0.005   0.009   0.001   0.041   0.076   0.747   0.965
  -121.11    38.85    2044   0.076   0.007   0.017   0.000   0.040   0.059   0.707   0.905
  -121.11    38.85    2045   0.069   0.012   0.044   0.001   0.038   0.049   0.680   0.891
  -121.11    38.85    2046   0.074   0.005   0.013   0.000   0.033   0.044   0.679   0.850
  -121.11    38.85    2047   0.069   0.005   0.014   0.001   0.033   0.038   0.653   0.812
  -121.11    38.85    2048   0.070   0.010   0.051   0.000   0.031   0.032   0.626   0.822
  -121.11    38.85    2049   0.068   0.014   0.032   0.000   0.029   0.031   0.635   0.809
  -121.11    38.85    2050   0.071   0.003   0.002   0.000   0.027   0.033   0.623   0.759
  -121.11    38.85    2051   0.074   0.003   0.002   0.000   0.026   0.027   0.584   0.716
  -121.11    38.85    2052   0.069   0.006   0.013   0.000   0.027   0.022   0.549   0.686
  -121.11    38.85    2053   0.068   0.004   0.003   0.001   0.030   0.022   0.535   0.664
  -121.11    38.85    2054   0.066   0.017   0.049   0.000   0.029   0.020   0.507   0.689
  -121.11    38.85    2055   0.063   0.007   0.019   0.000   0.026   0.028   0.518   0.662
  -121.11    38.85    2056   0.066   0.014   0.038   0.000   0.024   0.026   0.502   0.669
  -121.11    38.85    2057   0.073   0.017   0.029   0.000   0.024   0.029   0.504   0.675
  -121.11    38.85    2058   0.070   0.016   0.037   0.000   0.024   0.034   0.496   0.677
  -121.11    38.85    2059   0.087   0.163   0.859   0.000   0.023   0.036   0.497   1.665
  -121.11    38.85    2060   0.059   0.001   0.001   0.000   0.027   0.158   1.285   1.532
  -121.11    38.85    2061   0.051   0.013   0.028   0.000   0.024   0.111   1.197   1.424
  -121.11    38.85    2062   0.087   0.013   0.028   0.000   0.021   0.090   1.145   1.384
  -121.11    38.85    2063   0.087   0.005   0.005   0.000   0.026   0.072   1.087   1.282
  -121.11    38.85    2064   0.098   0.004   0.005   0.000   0.031   0.055   1.021   1.214
  -121.11    38.85    2065   0.098   0.015   0.032   0.001   0.037   0.044   0.965   1.192
  -121.11    38.85    2066   0.104   0.198   0.325   0.000   0.036   0.042   0.922   1.627
  -121.11    38.85    2067   0.061   0.033   0.128   0.000   0.037   0.191   1.166   1.617
  -121.11    38.85    2068   0.055   0.011   0.029   0.000   0.028   0.152   1.193   1.469
  -121.11    38.85    2069   0.082   0.006   0.062   0.000   0.024   0.118   1.136   1.427
  -121.11    38.85    2070   0.094   0.001   0.000   0.000   0.026   0.083   1.109   1.313
  -121.11    38.85    2071   0.101   0.005   0.002   0.001   0.033   0.062   1.043   1.247
  -121.11    38.85    2072   0.091   0.016   0.050   0.000   0.037   0.047   0.974   1.216
  -121.11    38.85    2073   0.080   0.001   0.001   0.000   0.033   0.043   0.943   1.103
  -121.11    38.85    2074   0.071   0.014   0.068   0.000   0.028   0.029   0.865   1.076
  -121.11    38.85    2075   0.072   0.003   0.002   0.000   0.025   0.031   0.864   0.997
  -121.11    38.85    2076   0.080   0.023   0.184   0.000   0.023   0.022   0.796   1.128
  -121.11    38.85    2077   0.072   0.001   0.000   0.000   0.024   0.034   0.914   1.045
  -121.11    38.85    2078   0.078   0.008   0.029   0.000   0.022   0.023   0.842   1.003
  -121.11    38.85    2079   0.100   0.191   0.219   0.000   0.023   0.022   0.805   1.359
  -121.11    38.85    2080   0.053   0.002   0.001   0.000   0.027   0.190   1.008   1.283
  -121.11    38.85    2081   0.053   0.007   0.029   0.000   0.022   0.130   0.930   1.171
  -121.11    38.85    2082   0.090   0.009   0.032   0.000   0.019   0.098   0.891   1.139
  -121.11    38.85    2083   0.096   0.003   0.002   0.000   0.025   0.077   0.857   1.060
  -121.11    38.85    2084   0.098   0.002   0.002   0.000   0.029   0.053   0.788   0.971
  -121.11    38.85    2085   0.096   0.002   0.001   0.000   0.032   0.037   0.731   0.899
  -121.11    38.85    2086   0.081   0.003   0.003   0.000   0.031   0.026   0.672   0.815
